https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume USD
1531180800,2018-07-10 00:00:00,DASH/USD,230.29,231.4,220.25,220.37,1623052.12,7255.47
1531094400,2018-07-09 00:00:00,DASH/USD,242.93,246.12,229.25,230.29,1355054.48,5717.62
1531008000,2018-07-08 00:00:00,DASH/USD,246.67,249.99,240.95,242.93,1472170.46,6013.53
1530921600,2018-07-07 00:00:00,DASH/USD,242.4,247.99,236.0,246.67,797007.35,3303.33
1530835200,2018-07-06 00:00:00,DASH/USD,242.24,243.5,234.2,242.4,734911.51,3079.04
1530748800,2018-07-05 00:00:00,DASH/USD,245.34,252.32,238.33,242.24,1089521.46,4430.38
1530662400,2018-07-04 00:00:00,DASH/USD,241.26,254.85,229.25,245.34,1752393.86,7208.07
1530576000,2018-07-03 00:00:00,DASH/USD,249.97,263.0,240.02,241.26,1573110.59,6300.76
1530489600,2018-07-02 00:00:00,DASH/USD,236.31,255.45,235.25,249.97,1224778.07,4971.51
1530403200,2018-07-01 00:00:00,DASH/USD,239.97,241.2,230.88,236.31,709530.67,3017.72
1530316800,2018-06-30 00:00:00,DASH/USD,234.73,246.9,231.59,239.97,1232424.47,5142.43
1530230400,2018-06-29 00:00:00,DASH/USD,220.65,239.68,217.0,234.73,1287392.49,5715.96
1530144000,2018-06-28 00:00:00,DASH/USD,228.76,229.93,217.5,220.65,831253.75,3745.04
1530057600,2018-06-27 00:00:00,DASH/USD,230.01,231.45,223.0,228.76,613536.45,2694.68
1529971200,2018-06-26 00:00:00,DASH/USD,240.22,241.58,227.21,230.01,802794.93,3416.45
1529884800,2018-06-25 00:00:00,DASH/USD,238.08,246.63,234.01,240.22,688035.36,2858.01
1529798400,2018-06-24 00:00:00,DASH/USD,242.86,244.27,224.0,238.08,2479356.05,10612.1
1529712000,2018-06-23 00:00:00,DASH/USD,235.39,248.02,234.54,242.86,888755.94,3660.08
1529625600,2018-06-22 00:00:00,DASH/USD,260.67,261.41,230.32,235.39,1791669.28,7437.76
1529539200,2018-06-21 00:00:00,DASH/USD,266.8,269.75,258.82,260.67,589953.67,2228.27
1529452800,2018-06-20 00:00:00,DASH/USD,260.72,267.28,252.44,266.8,951864.67,3674.35
1529366400,2018-06-19 00:00:00,DASH/USD,264.48,271.79,256.94,260.72,1940591.35,7326.36
1529280000,2018-06-18 00:00:00,DASH/USD,264.89,267.5,250.23,264.48,1740645.61,6729.38
1529193600,2018-06-17 00:00:00,DASH/USD,266.28,272.28,260.38,264.89,1332735.96,4969.0
1529107200,2018-06-16 00:00:00,DASH/USD,254.34,268.92,253.96,266.28,928989.46,3523.54
1529020800,2018-06-15 00:00:00,DASH/USD,266.77,269.42,253.01,254.34,1221516.82,4698.95
1528934400,2018-06-14 00:00:00,DASH/USD,244.9,272.78,244.42,266.77,1601886.57,6185.52
1528848000,2018-06-13 00:00:00,DASH/USD,259.7,261.0,239.85,244.9,1544289.09,6229.01
1528761600,2018-06-12 00:00:00,DASH/USD,269.95,275.99,256.59,259.7,2859296.07,10539.38
1528675200,2018-06-11 00:00:00,DASH/USD,268.86,276.61,257.7,269.95,1201889.48,4482.45
1528588800,2018-06-10 00:00:00,DASH/USD,297.3,297.3,266.55,268.86,3399987.51,12182.48
1528502400,2018-06-09 00:00:00,DASH/USD,310.74,313.17,296.27,297.3,939672.8,3104.83
1528416000,2018-06-08 00:00:00,DASH/USD,315.2,317.48,296.51,310.74,934672.67,3053.12
1528329600,2018-06-07 00:00:00,DASH/USD,315.08,319.78,313.01,315.2,465158.57,1472.86
1528243200,2018-06-06 00:00:00,DASH/USD,318.23,319.84,307.01,315.08,566447.4,1807.94
1528156800,2018-06-05 00:00:00,DASH/USD,316.8,323.02,304.1,318.23,1760869.53,5627.06
1528070400,2018-06-04 00:00:00,DASH/USD,329.7,335.2,311.01,316.8,1120519.97,3498.76
1527984000,2018-06-03 00:00:00,DASH/USD,322.1,335.77,322.1,329.7,1085243.64,3279.13
1527897600,2018-06-02 00:00:00,DASH/USD,315.58,329.54,309.79,322.1,1779612.45,5563.34
1527811200,2018-06-01 00:00:00,DASH/USD,304.37,317.39,301.01,315.58,1684002.74,5487.64
1527724800,2018-05-31 00:00:00,DASH/USD,303.62,315.91,298.86,304.37,1312187.3,4269.4
1527638400,2018-05-30 00:00:00,DASH/USD,315.45,319.99,295.01,303.62,1883483.1,6099.6
1527552000,2018-05-29 00:00:00,DASH/USD,285.63,321.6,282.79,315.45,2669026.02,8758.41
1527465600,2018-05-28 00:00:00,DASH/USD,314.78,323.38,281.79,285.63,2235965.65,7476.2
1527379200,2018-05-27 00:00:00,DASH/USD,320.71,320.71,310.41,314.78,1136744.62,3588.49
1527292800,2018-05-26 00:00:00,DASH/USD,337.34,339.49,320.1,320.71,1114832.75,3371.72
1527206400,2018-05-25 00:00:00,DASH/USD,345.16,349.46,326.66,337.34,1250321.16,3703.56
1527120000,2018-05-24 00:00:00,DASH/USD,337.96,349.27,324.0,345.16,1605197.19,4770.62
1527033600,2018-05-23 00:00:00,DASH/USD,357.28,358.09,328.06,337.96,2224638.05,6468.53
1526947200,2018-05-22 00:00:00,DASH/USD,382.96,385.01,355.3,357.28,2071406.44,5550.53
1526860800,2018-05-21 00:00:00,DASH/USD,402.2,404.86,380.19,382.96,1743392.0,4426.21
1526774400,2018-05-20 00:00:00,DASH/USD,384.93,405.78,382.51,402.2,1284258.49,3250.98
1526688000,2018-05-19 00:00:00,DASH/USD,394.46,404.64,382.23,384.93,2098883.9,5343.05
1526601600,2018-05-18 00:00:00,DASH/USD,386.93,398.19,372.3,394.46,3048998.58,7971.99
1526515200,2018-05-17 00:00:00,DASH/USD,413.1,419.21,383.0,386.93,2444159.49,6036.81
1526428800,2018-05-16 00:00:00,DASH/USD,426.3,426.47,393.62,413.1,3209219.25,7950.15
1526342400,2018-05-15 00:00:00,DASH/USD,433.0,454.38,420.1,426.3,4817425.94,11032.04
1526256000,2018-05-14 00:00:00,DASH/USD,415.32,454.42,385.28,433.0,4569154.7,10825.96
1526169600,2018-05-13 00:00:00,DASH/USD,402.04,420.79,391.45,415.32,1586044.05,3901.47
1526083200,2018-05-12 00:00:00,DASH/USD,390.56,408.0,372.1,402.04,2148451.64,5507.02
1525996800,2018-05-11 00:00:00,DASH/USD,417.24,432.28,385.46,390.56,5023548.93,12444.1
1525910400,2018-05-10 00:00:00,DASH/USD,443.83,462.62,416.14,417.24,3810675.46,8581.89
1525824000,2018-05-09 00:00:00,DASH/USD,441.35,449.28,411.62,443.83,3336235.99,7700.81
1525737600,2018-05-08 00:00:00,DASH/USD,457.36,468.1,434.0,441.35,3164421.73,7066.58
1525651200,2018-05-07 00:00:00,DASH/USD,485.43,486.27,445.0,457.36,6431265.13,13939.36
1525564800,2018-05-06 00:00:00,DASH/USD,509.85,528.07,478.1,485.43,3886472.13,7789.83
1525478400,2018-05-05 00:00:00,DASH/USD,488.97,513.3,485.96,509.85,3634014.91,7252.68
1525392000,2018-05-04 00:00:00,DASH/USD,504.57,504.57,476.69,488.97,4964483.38,10145.98
1525305600,2018-05-03 00:00:00,DASH/USD,488.1,516.63,481.26,504.57,5561078.17,11172.21
1525219200,2018-05-02 00:00:00,DASH/USD,480.32,492.19,462.1,488.1,3934918.62,8284.55
1525132800,2018-05-01 00:00:00,DASH/USD,471.94,487.97,453.42,480.32,4532401.01,9640.65
1525046400,2018-04-30 00:00:00,DASH/USD,499.3,502.64,467.0,471.94,5236937.4,10925.22
1524960000,2018-04-29 00:00:00,DASH/USD,497.12,513.4,475.01,499.3,3002210.44,6082.96
1524873600,2018-04-28 00:00:00,DASH/USD,470.59,506.53,469.13,497.12,2924500.32,5924.93
1524787200,2018-04-27 00:00:00,DASH/USD,504.37,506.0,469.39,470.59,5026677.96,10303.04
1524700800,2018-04-26 00:00:00,DASH/USD,461.8,506.0,445.1,504.37,5881558.71,12346.69
1524614400,2018-04-25 00:00:00,DASH/USD,524.85,526.94,447.14,461.8,10595766.53,22131.42
1524528000,2018-04-24 00:00:00,DASH/USD,506.11,545.0,505.09,524.85,9002576.81,16977.97
1524441600,2018-04-23 00:00:00,DASH/USD,466.81,526.15,447.47,506.11,11745422.73,23895.91
1524355200,2018-04-22 00:00:00,DASH/USD,442.26,479.9,438.07,466.81,3525659.4,7565.63
1524268800,2018-04-21 00:00:00,DASH/USD,462.22,463.0,425.01,442.26,4074164.61,9186.63
1524182400,2018-04-20 00:00:00,DASH/USD,432.09,470.36,425.88,462.22,8651312.67,19497.99
1524096000,2018-04-19 00:00:00,DASH/USD,421.58,437.0,406.47,432.09,5047496.59,12004.64
1524009600,2018-04-18 00:00:00,DASH/USD,363.3,424.3,361.63,421.58,7347887.3,18596.3
1523923200,2018-04-17 00:00:00,DASH/USD,363.71,379.6,358.61,363.3,2489605.01,6730.35
1523836800,2018-04-16 00:00:00,DASH/USD,382.6,382.6,352.59,363.71,2718152.1,7474.23
1523750400,2018-04-15 00:00:00,DASH/USD,356.56,388.0,356.56,382.6,4270587.78,11309.0
1523664000,2018-04-14 00:00:00,DASH/USD,351.25,376.45,349.51,356.56,2533814.05,6970.11
1523577600,2018-04-13 00:00:00,DASH/USD,357.46,390.19,346.01,351.25,6010847.95,16295.28
1523491200,2018-04-12 00:00:00,DASH/USD,310.0,357.51,304.39,357.46,4173120.87,12555.13
1523404800,2018-04-11 00:00:00,DASH/USD,299.42,313.99,295.49,310.0,1960030.14,6429.16
1523318400,2018-04-10 00:00:00,DASH/USD,299.63,303.28,290.87,299.42,2005393.01,6758.23
1523232000,2018-04-09 00:00:00,DASH/USD,311.57,324.0,293.12,299.63,2601366.38,8517.26
1523145600,2018-04-08 00:00:00,DASH/USD,296.08,316.57,295.91,311.57,1529546.84,5007.79
1523059200,2018-04-07 00:00:00,DASH/USD,285.0,310.45,283.55,296.08,2761736.5,9188.11
1522972800,2018-04-06 00:00:00,DASH/USD,300.03,302.26,282.12,285.0,1418018.65,4922.8
1522886400,2018-04-05 00:00:00,DASH/USD,298.22,304.42,282.51,300.03,2886891.39,9813.89
1522800000,2018-04-04 00:00:00,DASH/USD,339.87,340.11,294.5,298.22,3796534.12,12134.56
1522713600,2018-04-03 00:00:00,DASH/USD,312.41,342.78,310.31,339.87,2867102.9,8650.64
1522627200,2018-04-02 00:00:00,DASH/USD,291.03,312.99,285.0,312.41,1871639.3,6255.04
1522540800,2018-04-01 00:00:00,DASH/USD,303.65,311.15,282.7,291.03,3551545.58,12014.6
1522454400,2018-03-31 00:00:00,DASH/USD,309.6,328.69,300.0,303.65,2361321.55,7466.74
1522368000,2018-03-30 00:00:00,DASH/USD,328.37,334.3,300.0,309.6,3067294.99,9711.6
1522281600,2018-03-29 00:00:00,DASH/USD,349.72,350.62,311.2,328.37,5606325.52,17063.88
1522195200,2018-03-28 00:00:00,DASH/USD,353.28,369.0,344.66,349.72,1991193.68,5600.75
1522108800,2018-03-27 00:00:00,DASH/USD,387.4,391.59,351.23,353.28,2738629.52,7423.7
1522022400,2018-03-26 00:00:00,DASH/USD,409.06,413.0,369.38,387.4,2911885.36,7473.08
1521936000,2018-03-25 00:00:00,DASH/USD,418.1,424.8,404.35,409.06,2411073.84,5809.34
1521849600,2018-03-24 00:00:00,DASH/USD,430.22,461.19,418.1,418.1,3707064.32,8374.53
1521763200,2018-03-23 00:00:00,DASH/USD,410.09,431.0,390.14,430.22,2174827.71,5344.5
1521676800,2018-03-22 00:00:00,DASH/USD,433.31,438.62,396.0,410.09,2533019.27,6087.4
1521590400,2018-03-21 00:00:00,DASH/USD,428.12,450.31,420.41,433.31,3444443.7,7935.32
1521504000,2018-03-20 00:00:00,DASH/USD,411.18,443.84,394.7,428.12,3946550.53,9449.66
1521417600,2018-03-19 00:00:00,DASH/USD,394.51,412.1,364.83,411.18,7436666.63,19401.02
1521331200,2018-03-18 00:00:00,DASH/USD,387.5,395.87,340.01,394.51,6963091.14,19157.57
1521244800,2018-03-17 00:00:00,DASH/USD,424.8,428.81,380.3,387.5,3443085.66,8595.62
1521158400,2018-03-16 00:00:00,DASH/USD,416.64,432.97,400.0,424.8,3554458.25,8460.21
1521072000,2018-03-15 00:00:00,DASH/USD,423.7,434.35,390.0,416.64,5488206.5,13384.38
1520985600,2018-03-14 00:00:00,DASH/USD,487.35,489.9,415.0,423.7,3619888.75,8073.55
1520899200,2018-03-13 00:00:00,DASH/USD,498.88,514.53,474.89,487.35,4053120.58,8253.58
1520812800,2018-03-12 00:00:00,DASH/USD,528.0,548.54,480.22,498.88,4478232.16,8721.72
1520726400,2018-03-11 00:00:00,DASH/USD,481.7,548.93,465.0,528.0,4889564.71,9676.05
1520640000,2018-03-10 00:00:00,DASH/USD,495.61,527.86,475.75,481.7,3713669.26,7346.33
1520553600,2018-03-09 00:00:00,DASH/USD,491.64,499.9,434.4,495.61,6295779.64,13546.49
1520467200,2018-03-08 00:00:00,DASH/USD,508.64,530.86,478.46,491.64,5272964.36,10482.01
1520380800,2018-03-07 00:00:00,DASH/USD,578.48,587.0,500.1,508.64,6057095.43,11349.08
1520294400,2018-03-06 00:00:00,DASH/USD,609.1,609.93,561.1,578.48,4837375.3,8298.48
1520208000,2018-03-05 00:00:00,DASH/USD,622.0,624.0,605.0,609.1,2814151.61,4566.49
1520121600,2018-03-04 00:00:00,DASH/USD,608.01,622.28,592.9,622.0,3301391.39,5426.52
1520035200,2018-03-03 00:00:00,DASH/USD,601.3,615.28,596.03,608.01,2694799.17,4443.29
1519948800,2018-03-02 00:00:00,DASH/USD,617.5,622.79,592.91,601.3,3830028.42,6302.59
1519862400,2018-03-01 00:00:00,DASH/USD,581.7,624.9,580.0,617.5,3782138.89,6288.96
1519776000,2018-02-28 00:00:00,DASH/USD,609.2,621.93,581.0,581.7,5114653.76,8477.29
1519689600,2018-02-27 00:00:00,DASH/USD,619.99,645.11,604.02,609.2,6126670.15,9893.8
1519603200,2018-02-26 00:00:00,DASH/USD,586.67,629.98,574.0,619.99,4578373.75,7548.79
1519516800,2018-02-25 00:00:00,DASH/USD,588.19,599.8,575.0,586.67,2529049.5,4312.12
1519430400,2018-02-24 00:00:00,DASH/USD,625.6,640.0,572.0,588.19,6065345.37,10143.88
1519344000,2018-02-23 00:00:00,DASH/USD,625.21,648.8,602.14,625.6,5761195.84,9228.42
1519257600,2018-02-22 00:00:00,DASH/USD,658.29,678.86,590.0,625.21,8235588.03,13170.04
1519171200,2018-02-21 00:00:00,DASH/USD,681.43,716.11,650.86,658.29,16381132.05,24062.69
1519084800,2018-02-20 00:00:00,DASH/USD,728.54,736.98,672.6,681.43,13477826.89,18914.16
1518998400,2018-02-19 00:00:00,DASH/USD,683.8,733.1,682.44,728.54,6647401.46,9346.25
1518912000,2018-02-18 00:00:00,DASH/USD,738.0,742.16,663.7,683.8,11276354.39,16080.34
1518825600,2018-02-17 00:00:00,DASH/USD,692.2,748.0,689.0,738.0,6899893.49,9492.09
1518739200,2018-02-16 00:00:00,DASH/USD,696.4,720.0,674.2,692.2,7363316.85,10591.4
1518652800,2018-02-15 00:00:00,DASH/USD,678.29,700.0,656.17,696.4,7803945.2,11363.93
1518566400,2018-02-14 00:00:00,DASH/USD,590.82,683.04,590.01,678.29,9456209.66,14520.56
1518480000,2018-02-13 00:00:00,DASH/USD,619.02,627.0,575.1,590.82,2814562.93,4703.98
1518393600,2018-02-12 00:00:00,DASH/USD,578.6,628.38,577.9,619.02,3148417.69,5136.24
1518307200,2018-02-11 00:00:00,DASH/USD,633.09,633.09,555.77,578.6,5043465.76,8544.96
1518220800,2018-02-10 00:00:00,DASH/USD,636.26,671.98,596.2,633.09,7966881.45,12556.63
1518134400,2018-02-09 00:00:00,DASH/USD,603.1,640.0,572.44,636.26,5699775.04,9405.52
1518048000,2018-02-08 00:00:00,DASH/USD,516.91,612.89,516.91,603.1,6772629.17,11830.56
1517961600,2018-02-07 00:00:00,DASH/USD,520.91,583.83,486.9,516.91,8422781.2,15557.7
1517875200,2018-02-06 00:00:00,DASH/USD,450.86,536.07,385.0,520.91,11394489.55,25679.48
1517788800,2018-02-05 00:00:00,DASH/USD,542.0,554.88,430.0,450.86,9177578.71,19044.97
1517702400,2018-02-04 00:00:00,DASH/USD,635.9,649.84,526.26,542.0,8459669.1,14455.04
1517616000,2018-02-03 00:00:00,DASH/USD,595.0,646.9,530.8,635.9,7922316.87,13104.44
1517529600,2018-02-02 00:00:00,DASH/USD,620.5,623.4,452.06,595.0,20340340.58,37107.55
1517443200,2018-02-01 00:00:00,DASH/USD,704.26,708.52,588.93,620.5,7324377.01,11543.28
1517356800,2018-01-31 00:00:00,DASH/USD,681.77,704.28,652.0,704.26,4384530.77,6458.86
1517270400,2018-01-30 00:00:00,DASH/USD,768.41,780.0,673.0,681.77,9201817.94,12735.57
1517184000,2018-01-29 00:00:00,DASH/USD,821.8,827.6,748.11,768.41,5845474.36,7587.78
1517097600,2018-01-28 00:00:00,DASH/USD,775.5,825.42,765.01,821.8,6933897.48,8686.67
1517011200,2018-01-27 00:00:00,DASH/USD,779.0,793.98,746.94,775.5,5300044.74,6875.49
1516924800,2018-01-26 00:00:00,DASH/USD,788.4,815.0,730.21,779.0,7632492.61,9915.92
1516838400,2018-01-25 00:00:00,DASH/USD,786.2,823.88,780.0,788.4,6615556.66,8290.67
1516752000,2018-01-24 00:00:00,DASH/USD,756.27,792.0,720.11,786.2,6013076.12,7922.47
1516665600,2018-01-23 00:00:00,DASH/USD,757.42,800.0,682.97,756.27,10280110.05,13794.95
1516579200,2018-01-22 00:00:00,DASH/USD,815.18,842.39,700.0,757.42,8241481.06,10596.87
1516492800,2018-01-21 00:00:00,DASH/USD,919.0,925.56,790.0,815.18,9249052.12,10979.25
1516406400,2018-01-20 00:00:00,DASH/USD,838.38,957.99,829.21,919.0,11677814.26,12965.27
1516320000,2018-01-19 00:00:00,DASH/USD,815.0,863.96,776.45,838.38,9958058.81,12039.78
1516233600,2018-01-18 00:00:00,DASH/USD,790.44,887.05,740.0,815.0,19951766.51,24260.06
1516147200,2018-01-17 00:00:00,DASH/USD,736.0,825.0,610.1,790.44,27432967.73,38390.3
1516060800,2018-01-16 00:00:00,DASH/USD,928.6,929.89,623.27,736.0,45115464.65,56901.09
1515974400,2018-01-15 00:00:00,DASH/USD,992.2,1031.7,925.9,928.6,15281095.49,15407.43
1515888000,2018-01-14 00:00:00,DASH/USD,1093.3,1107.5,969.05,992.2,15295349.0,14970.21
1515801600,2018-01-13 00:00:00,DASH/USD,1043.2,1128.6,1043.2,1093.3,15114837.16,13863.9
1515715200,2018-01-12 00:00:00,DASH/USD,995.0,1062.6,960.0,1043.2,13833042.66,13486.44
1515628800,2018-01-11 00:00:00,DASH/USD,1093.3,1103.9,950.0,995.0,19977352.2,19555.56
1515542400,2018-01-10 00:00:00,DASH/USD,1102.1,1108.6,1017.2,1093.3,19393870.07,18186.41
1515456000,2018-01-09 00:00:00,DASH/USD,1075.8,1130.0,1032.9,1102.1,20012073.24,18324.18
1515369600,2018-01-08 00:00:00,DASH/USD,1157.9,1185.8,967.08,1075.8,23652706.02,21692.19
1515283200,2018-01-07 00:00:00,DASH/USD,1156.3,1247.3,1151.0,1157.9,25974778.06,21686.04
1515196800,2018-01-06 00:00:00,DASH/USD,1079.8,1183.9,1057.6,1156.3,19800594.99,17459.87
1515110400,2018-01-05 00:00:00,DASH/USD,1118.0,1160.0,1057.5,1079.8,21607420.31,19311.95
1515024000,2018-01-04 00:00:00,DASH/USD,1131.4,1200.0,1032.3,1118.0,24912175.0,22191.63
1514937600,2018-01-03 00:00:00,DASH/USD,1162.9,1171.7,1087.0,1131.4,17397258.72,15489.11
1514851200,2018-01-02 00:00:00,DASH/USD,1018.4,1195.4,1018.4,1162.9,20691550.77,18634.21
1514764800,2018-01-01 00:00:00,DASH/USD,1010.9,1038.6,967.0,1018.4,7281451.66,7258.29
1514678400,2017-12-31 00:00:00,DASH/USD,940.1,1053.8,920.01,1010.9,10750246.6,10884.74
1514592000,2017-12-30 00:00:00,DASH/USD,1087.9,1094.8,870.0,940.1,19661885.5,20479.3
1514505600,2017-12-29 00:00:00,DASH/USD,1098.9,1144.4,1017.6,1087.9,15246408.22,13982.12
1514419200,2017-12-28 00:00:00,DASH/USD,1130.5,1138.4,982.41,1098.9,14811593.58,14266.57
1514332800,2017-12-27 00:00:00,DASH/USD,1180.8,1209.9,1100.0,1130.5,14825743.02,12747.08
1514246400,2017-12-26 00:00:00,DASH/USD,1103.6,1183.0,1100.4,1180.8,11622236.31,10132.42
1514160000,2017-12-25 00:00:00,DASH/USD,1091.1,1177.2,1055.3,1103.6,11584664.96,10436.75
1514073600,2017-12-24 00:00:00,DASH/USD,1159.0,1160.7,950.0,1091.1,20415787.94,19376.05
1513987200,2017-12-23 00:00:00,DASH/USD,1080.0,1253.0,1067.4,1159.0,35915648.76,30821.55
1513900800,2017-12-22 00:00:00,DASH/USD,1345.9,1369.1,801.0,1080.0,71967513.84,68301.64
1513814400,2017-12-21 00:00:00,DASH/USD,1432.5,1519.0,1281.4,1345.9,51958412.2,36964.99
1513728000,2017-12-20 00:00:00,DASH/USD,1137.1,1568.7,1094.4,1432.5,88439105.77,64742.08
1513641600,2017-12-19 00:00:00,DASH/USD,1141.6,1223.4,1072.6,1137.1,34393756.24,29614.7
1513555200,2017-12-18 00:00:00,DASH/USD,1084.9,1190.0,1014.7,1141.6,30238408.36,27762.99
1513468800,2017-12-17 00:00:00,DASH/USD,990.0,1157.3,989.02,1084.9,53806787.64,50208.01
1513382400,2017-12-16 00:00:00,DASH/USD,891.09,990.0,881.1,990.0,15540495.44,17070.88
1513296000,2017-12-15 00:00:00,DASH/USD,927.4,940.0,828.0,891.09,18938058.34,21614.63
1513209600,2017-12-14 00:00:00,DASH/USD,876.25,982.34,840.0,927.4,27349412.36,29999.2
1513123200,2017-12-13 00:00:00,DASH/USD,926.99,945.0,784.21,876.25,33652103.13,38831.56
1513036800,2017-12-12 00:00:00,DASH/USD,760.79,948.13,730.0,926.99,29838492.75,35781.01
1512950400,2017-12-11 00:00:00,DASH/USD,676.78,762.85,675.53,760.79,13924119.79,19277.65
1512864000,2017-12-10 00:00:00,DASH/USD,703.08,704.38,625.31,676.78,18422190.58,27562.4
1512777600,2017-12-09 00:00:00,DASH/USD,699.31,750.0,688.98,703.08,22552212.61,31188.93
1512691200,2017-12-08 00:00:00,DASH/USD,659.76,745.59,620.0,699.31,31022876.6,45188.15
1512604800,2017-12-07 00:00:00,DASH/USD,664.06,689.19,617.37,659.76,20977240.45,32201.42
1512518400,2017-12-06 00:00:00,DASH/USD,729.89,763.99,641.51,664.06,24573229.44,34699.57
1512432000,2017-12-05 00:00:00,DASH/USD,766.0,768.79,728.0,729.89,13327036.78,17762.45
1512345600,2017-12-04 00:00:00,DASH/USD,759.94,770.5,724.67,766.0,11247019.34,14913.21
1512259200,2017-12-03 00:00:00,DASH/USD,764.43,810.73,719.27,759.94,18897163.06,24394.36
1512172800,2017-12-02 00:00:00,DASH/USD,783.45,793.47,750.0,764.43,14877858.65,19390.66
1512086400,2017-12-01 00:00:00,DASH/USD,757.06,794.89,728.65,783.45,24902674.39,32675.72
1512000000,2017-11-30 00:00:00,DASH/USD,661.34,811.61,643.51,757.06,52101086.39,71067.52
1511913600,2017-11-29 00:00:00,DASH/USD,607.72,766.06,580.06,661.34,44723940.85,66277.67
1511827200,2017-11-28 00:00:00,DASH/USD,623.6,630.91,600.0,607.72,11907402.96,19403.01
1511740800,2017-11-27 00:00:00,DASH/USD,636.94,642.0,598.14,623.6,11527606.39,18485.82
1511654400,2017-11-26 00:00:00,DASH/USD,636.94,636.94,636.94,636.94,0.0,0.0
1511568000,2017-11-25 00:00:00,DASH/USD,561.06,655.74,559.79,636.94,22190951.35,36374.6
1511481600,2017-11-24 00:00:00,DASH/USD,560.74,568.92,541.11,561.06,9120529.93,16366.18
1511395200,2017-11-23 00:00:00,DASH/USD,573.36,584.36,547.0,560.74,16178172.41,28605.68
1511308800,2017-11-22 00:00:00,DASH/USD,493.13,596.87,492.12,573.36,28312362.96,50874.37
1511222400,2017-11-21 00:00:00,DASH/USD,475.89,525.0,451.53,493.13,24064893.77,49217.23
1511136000,2017-11-20 00:00:00,DASH/USD,442.3,496.8,437.0,474.63,6029035.11,13329.76
1511049600,2017-11-19 00:00:00,DASH/USD,454.0,455.0,423.94,442.3,7002875.68,15830.77
1510963200,2017-11-18 00:00:00,DASH/USD,423.8,477.99,421.0,454.0,16513523.02,36860.39
1510876800,2017-11-17 00:00:00,DASH/USD,420.2,444.93,411.0,423.8,10520220.0,24871.85
1510790400,2017-11-16 00:00:00,DASH/USD,422.0,426.98,408.78,420.2,8350708.16,20020.37
1510704000,2017-11-15 00:00:00,DASH/USD,422.46,441.49,408.54,422.0,8152454.58,19217.64
1510617600,2017-11-14 00:00:00,DASH/USD,421.33,439.95,400.0,422.46,10882663.78,26156.45
1510531200,2017-11-13 00:00:00,DASH/USD,483.8,494.53,394.01,421.33,28442796.61,65695.67
1510444800,2017-11-12 00:00:00,DASH/USD,342.28,493.0,310.0,483.8,32828572.89,80807.8
1510358400,2017-11-11 00:00:00,DASH/USD,328.71,350.51,315.13,342.28,7523888.4,22398.65
1510272000,2017-11-10 00:00:00,DASH/USD,325.94,352.41,305.12,328.71,12397518.94,37523.03
1510185600,2017-11-09 00:00:00,DASH/USD,314.48,338.0,310.21,325.94,9600259.57,29511.65
1510099200,2017-11-08 00:00:00,DASH/USD,288.76,316.95,285.0,314.48,9722307.42,31917.86
1510012800,2017-11-07 00:00:00,DASH/USD,272.62,303.0,272.62,288.76,7764174.25,26878.8
1509926400,2017-11-06 00:00:00,DASH/USD,271.45,279.69,264.31,272.62,3105062.12,11367.96
1509840000,2017-11-05 00:00:00,DASH/USD,273.23,275.98,268.51,271.45,1492786.24,5489.55
1509753600,2017-11-04 00:00:00,DASH/USD,276.07,280.0,257.1,273.23,4248466.13,15655.74
1509667200,2017-11-03 00:00:00,DASH/USD,264.46,280.99,252.18,276.07,4392003.41,16389.66
1509580800,2017-11-02 00:00:00,DASH/USD,269.2,271.94,247.59,264.46,4627260.41,17795.42
1509494400,2017-11-01 00:00:00,DASH/USD,277.0,279.2,269.02,269.2,2399749.14,8757.28
1509408000,2017-10-31 00:00:00,DASH/USD,284.71,286.58,277.0,277.0,1887645.47,6717.77
1509321600,2017-10-30 00:00:00,DASH/USD,284.26,288.5,281.58,284.71,1560730.94,5475.26
1509235200,2017-10-29 00:00:00,DASH/USD,273.36,290.0,272.89,284.26,2930225.51,10418.67
1509148800,2017-10-28 00:00:00,DASH/USD,281.0,286.73,257.36,273.36,5007110.7,18283.29
1509062400,2017-10-27 00:00:00,DASH/USD,285.88,288.0,277.12,281.0,2188853.26,7782.47
1508976000,2017-10-26 00:00:00,DASH/USD,286.01,290.0,275.45,285.88,2893837.61,10194.01
1508889600,2017-10-25 00:00:00,DASH/USD,290.2,297.96,280.41,286.01,1885497.38,6557.23
1508803200,2017-10-24 00:00:00,DASH/USD,278.71,300.99,270.32,290.2,5595881.36,19237.08
1508716800,2017-10-23 00:00:00,DASH/USD,274.51,289.12,261.11,278.71,3684731.47,13380.68
1508630400,2017-10-22 00:00:00,DASH/USD,275.49,284.07,256.51,274.51,5012372.82,18518.69
1508544000,2017-10-21 00:00:00,DASH/USD,287.2,291.95,270.0,275.49,2809726.63,9987.86
1508457600,2017-10-20 00:00:00,DASH/USD,293.33,301.96,286.51,287.2,3251231.37,11086.89
1508371200,2017-10-19 00:00:00,DASH/USD,296.07,299.99,290.0,293.33,1074300.27,3651.78
1508284800,2017-10-18 00:00:00,DASH/USD,298.38,300.0,277.5,296.07,3338987.07,11633.37
