https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume EOS
1508976000,2017-10-26 00:00:00,EOS/USD,0.5054,0.528,0.5016,0.5135,789876.46,1525534.41
1508889600,2017-10-25 00:00:00,EOS/USD,0.5123,0.5219,0.492,0.5054,893423.95,1765560.9
1508803200,2017-10-24 00:00:00,EOS/USD,0.4941,0.5291,0.4777,0.5123,1533366.82,2967656.14
1508716800,2017-10-23 00:00:00,EOS/USD,0.5177,0.5235,0.476,0.4941,1516194.62,3074936.58
1508630400,2017-10-22 00:00:00,EOS/USD,0.524,0.5375,0.5019,0.5177,859994.02,1664134.05
1508544000,2017-10-21 00:00:00,EOS/USD,0.5353,0.5419,0.506,0.524,1920239.13,3696140.27
1508457600,2017-10-20 00:00:00,EOS/USD,0.5669,0.6,0.535,0.5353,1567555.72,2774285.8
1508371200,2017-10-19 00:00:00,EOS/USD,0.5405,0.5907,0.54,0.5669,2126710.97,3754065.64
1508284800,2017-10-18 00:00:00,EOS/USD,0.5516,0.555,0.511,0.5405,1896826.58,3567515.33
1508198400,2017-10-17 00:00:00,EOS/USD,0.5586,0.5654,0.5417,0.5516,1285827.6,2320325.75
1508112000,2017-10-16 00:00:00,EOS/USD,0.5716,0.5788,0.554,0.5586,1265004.76,2233210.9
1508025600,2017-10-15 00:00:00,EOS/USD,0.5808,0.5875,0.56,0.5716,1386508.51,2424493.79
1507939200,2017-10-14 00:00:00,EOS/USD,0.5817,0.623,0.5781,0.5808,1662702.62,2766034.28
1507852800,2017-10-13 00:00:00,EOS/USD,0.59,0.6219,0.555,0.5817,2395365.25,4031996.68
1507766400,2017-10-12 00:00:00,EOS/USD,0.6138,0.6483,0.582,0.59,2667934.51,4371073.09
1507680000,2017-10-11 00:00:00,EOS/USD,0.553,0.6321,0.549,0.6138,2731131.58,4669996.49
1507593600,2017-10-10 00:00:00,EOS/USD,0.555,0.5832,0.549,0.553,1776056.63,3159287.75
1507507200,2017-10-09 00:00:00,EOS/USD,0.6044,0.6047,0.544,0.555,1720372.36,3012474.01
1507420800,2017-10-08 00:00:00,EOS/USD,0.5879,0.61,0.574,0.6044,1537506.17,2620433.26
1507334400,2017-10-07 00:00:00,EOS/USD,0.599,0.6081,0.57,0.5879,882564.08,1511206.84
1507248000,2017-10-06 00:00:00,EOS/USD,0.6056,0.6127,0.585,0.599,1054351.41,1759126.52
1507161600,2017-10-05 00:00:00,EOS/USD,0.602,0.625,0.57,0.6056,2029183.16,3402339.28
1507075200,2017-10-04 00:00:00,EOS/USD,0.6325,0.6359,0.5806,0.602,1434745.98,2368170.94
1506988800,2017-10-03 00:00:00,EOS/USD,0.6533,0.6711,0.615,0.6325,1432305.73,2261603.67
1506902400,2017-10-02 00:00:00,EOS/USD,0.7073,0.7229,0.6301,0.6533,1780568.53,2663177.22
1506816000,2017-10-01 00:00:00,EOS/USD,0.7233,0.7304,0.6714,0.7073,2194092.07,3137367.12
1506729600,2017-09-30 00:00:00,EOS/USD,0.715,0.76,0.7049,0.7233,2972660.11,4064843.05
1506643200,2017-09-29 00:00:00,EOS/USD,0.8067,0.8449,0.695,0.715,6413108.85,8611295.73
1506556800,2017-09-28 00:00:00,EOS/USD,0.6323,0.824,0.63,0.8067,9280185.64,12477584.94
1506470400,2017-09-27 00:00:00,EOS/USD,0.554,0.6394,0.554,0.6323,4481327.07,7360467.97
1506384000,2017-09-26 00:00:00,EOS/USD,0.5654,0.59,0.552,0.554,1702648.18,2978085.99
1506297600,2017-09-25 00:00:00,EOS/USD,0.543,0.58,0.5384,0.5654,1681042.91,2977175.2
1506211200,2017-09-24 00:00:00,EOS/USD,0.5739,0.578,0.537,0.543,1756944.89,3174565.97
1506124800,2017-09-23 00:00:00,EOS/USD,0.5664,0.59,0.555,0.5739,1370604.03,2378793.89
1506038400,2017-09-22 00:00:00,EOS/USD,0.5423,0.5873,0.5321,0.5664,1191905.97,2150723.85
1505952000,2017-09-21 00:00:00,EOS/USD,0.6045,0.6102,0.5325,0.5423,1914457.52,3315587.44
1505865600,2017-09-20 00:00:00,EOS/USD,0.6463,0.6522,0.6011,0.6045,1436492.33,2277299.94
1505779200,2017-09-19 00:00:00,EOS/USD,0.7037,0.7075,0.6414,0.6463,1112252.49,1655902.66
1505692800,2017-09-18 00:00:00,EOS/USD,0.6252,0.7074,0.6252,0.7037,1971392.34,2946892.21
1505606400,2017-09-17 00:00:00,EOS/USD,0.6191,0.6564,0.56,0.6252,1719263.38,2835657.87
1505520000,2017-09-16 00:00:00,EOS/USD,0.6505,0.68,0.578,0.6191,1717246.65,2713628.55
1505433600,2017-09-15 00:00:00,EOS/USD,0.575,0.678,0.5033,0.6505,4148091.35,6961251.22
1505347200,2017-09-14 00:00:00,EOS/USD,0.725,0.7649,0.51,0.575,6059763.37,9175206.48
1505260800,2017-09-13 00:00:00,EOS/USD,0.8599,0.86,0.656,0.725,5479247.13,7513031.37
1505174400,2017-09-12 00:00:00,EOS/USD,0.7324,0.8977,0.728,0.8599,6011172.56,7534541.12
1505088000,2017-09-11 00:00:00,EOS/USD,0.7367,0.7608,0.71,0.7324,2027949.9,2780876.09
1505001600,2017-09-10 00:00:00,EOS/USD,0.81,0.8154,0.6918,0.7367,3162955.86,4291224.26
1504915200,2017-09-09 00:00:00,EOS/USD,0.841,0.8487,0.756,0.81,2547526.29,3204136.24
1504828800,2017-09-08 00:00:00,EOS/USD,0.9852,0.9894,0.774,0.841,7574870.62,8726505.69
1504742400,2017-09-07 00:00:00,EOS/USD,0.915,1.028,0.8513,0.9852,9222831.01,9803979.26
1504656000,2017-09-06 00:00:00,EOS/USD,0.923,1.16,0.856,0.915,11935004.45,12381182.06
1504569600,2017-09-05 00:00:00,EOS/USD,0.91,0.9777,0.75,0.923,7759405.04,9140235.31
1504483200,2017-09-04 00:00:00,EOS/USD,1.301,1.305,0.8216,0.91,11115460.79,10955272.68
1504396800,2017-09-03 00:00:00,EOS/USD,1.235,1.325,1.21,1.301,3359473.97,2642791.86
1504310400,2017-09-02 00:00:00,EOS/USD,1.32,1.436,1.186,1.235,4579015.5,3493499.62
1504224000,2017-09-01 00:00:00,EOS/USD,1.344,1.35,1.273,1.32,3469645.65,2637804.13
1504137600,2017-08-31 00:00:00,EOS/USD,1.251,1.357,1.246,1.344,4099433.91,3137527.63
1504051200,2017-08-30 00:00:00,EOS/USD,1.31,1.344,1.222,1.251,2964722.02,2296662.1
1503964800,2017-08-29 00:00:00,EOS/USD,1.324,1.378,1.31,1.31,2101517.65,1571882.48
1503878400,2017-08-28 00:00:00,EOS/USD,1.343,1.364,1.274,1.324,2023766.8,1524607.68
1503792000,2017-08-27 00:00:00,EOS/USD,1.365,1.38,1.315,1.343,1786053.24,1332079.03
1503705600,2017-08-26 00:00:00,EOS/USD,1.368,1.394,1.33,1.365,1829099.21,1348258.29
1503619200,2017-08-25 00:00:00,EOS/USD,1.371,1.448,1.333,1.368,2461923.78,1795319.81
1503532800,2017-08-24 00:00:00,EOS/USD,1.416,1.422,1.325,1.371,2629259.52,1925426.12
1503446400,2017-08-23 00:00:00,EOS/USD,1.27,1.545,1.256,1.416,7346283.21,5175835.94
1503360000,2017-08-22 00:00:00,EOS/USD,1.329,1.331,1.235,1.27,3025167.22,2384571.49
1503273600,2017-08-21 00:00:00,EOS/USD,1.359,1.41,1.304,1.329,2592435.16,1914017.86
1503187200,2017-08-20 00:00:00,EOS/USD,1.39,1.42,1.323,1.359,1724271.01,1259375.92
1503100800,2017-08-19 00:00:00,EOS/USD,1.398,1.431,1.28,1.39,2112345.99,1560451.64
1503014400,2017-08-18 00:00:00,EOS/USD,1.506,1.533,1.33,1.398,2859995.63,1974592.98
1502928000,2017-08-17 00:00:00,EOS/USD,1.602,1.62,1.48,1.506,2739051.19,1786467.64
1502841600,2017-08-16 00:00:00,EOS/USD,1.618,1.65,1.55,1.602,2704316.19,1708992.37
1502755200,2017-08-15 00:00:00,EOS/USD,1.6,1.727,1.521,1.618,3588896.12,2173821.51
1502668800,2017-08-14 00:00:00,EOS/USD,1.597,1.678,1.505,1.6,2641128.07,1668724.48
1502582400,2017-08-13 00:00:00,EOS/USD,1.645,1.686,1.515,1.597,3799946.27,2370189.21
1502496000,2017-08-12 00:00:00,EOS/USD,1.757,1.83,1.61,1.645,2868052.37,1674530.04
1502409600,2017-08-11 00:00:00,EOS/USD,1.836,1.878,1.664,1.757,3978426.45,2219711.96
1502323200,2017-08-10 00:00:00,EOS/USD,1.812,1.914,1.804,1.836,2903332.81,1559989.18
1502236800,2017-08-09 00:00:00,EOS/USD,1.872,1.91,1.788,1.812,2721932.62,1473438.92
1502150400,2017-08-08 00:00:00,EOS/USD,1.784,1.984,1.781,1.872,5174033.14,2746772.76
1502064000,2017-08-07 00:00:00,EOS/USD,1.754,1.81,1.7,1.784,3163135.33,1779521.8
1501977600,2017-08-06 00:00:00,EOS/USD,1.853,1.853,1.7,1.754,2828920.56,1577693.09
1501891200,2017-08-05 00:00:00,EOS/USD,1.762,2.0,1.729,1.853,4118442.27,2235063.73
1501804800,2017-08-04 00:00:00,EOS/USD,1.78,1.84,1.742,1.762,2041745.27,1143064.18
1501718400,2017-08-03 00:00:00,EOS/USD,1.739,1.785,1.7,1.78,1288383.08,733369.87
1501632000,2017-08-02 00:00:00,EOS/USD,1.778,1.802,1.673,1.739,2137276.03,1217172.56
1501545600,2017-08-01 00:00:00,EOS/USD,1.701,1.813,1.645,1.778,3154269.85,1804711.81
1501459200,2017-07-31 00:00:00,EOS/USD,1.775,1.777,1.63,1.701,2090179.7,1221616.88
1501372800,2017-07-30 00:00:00,EOS/USD,1.834,1.851,1.675,1.775,1526050.1,865246.52
1501286400,2017-07-29 00:00:00,EOS/USD,1.811,1.866,1.601,1.834,2996705.33,1730520.17
1501200000,2017-07-28 00:00:00,EOS/USD,1.916,1.99,1.801,1.811,2958323.18,1561020.56
1501113600,2017-07-27 00:00:00,EOS/USD,1.695,1.979,1.694,1.916,3038167.79,1676507.32
1501027200,2017-07-26 00:00:00,EOS/USD,1.651,1.714,1.485,1.695,2849268.03,1804972.91
1500940800,2017-07-25 00:00:00,EOS/USD,1.879,1.9,1.545,1.651,3089567.89,1866393.29
1500854400,2017-07-24 00:00:00,EOS/USD,1.929,1.99,1.801,1.879,2597125.2,1375837.28
1500768000,2017-07-23 00:00:00,EOS/USD,2.03,2.138,1.8,1.929,4167041.32,2127861.42
1500681600,2017-07-22 00:00:00,EOS/USD,1.799,2.098,1.77,2.03,3292225.64,1694044.01
1500595200,2017-07-21 00:00:00,EOS/USD,1.716,1.997,1.669,1.799,3598664.7,1959637.76
1500508800,2017-07-20 00:00:00,EOS/USD,1.494,1.75,1.485,1.716,2697716.61,1615707.3
1500422400,2017-07-19 00:00:00,EOS/USD,1.653,1.774,1.45,1.494,3553829.75,2213771.18
1500336000,2017-07-18 00:00:00,EOS/USD,1.555,1.73,1.457,1.653,3975965.77,2462716.68
1500249600,2017-07-17 00:00:00,EOS/USD,1.244,1.579,1.217,1.555,4074137.91,2924505.33
1500163200,2017-07-16 00:00:00,EOS/USD,1.3,1.329,1.134,1.244,2892612.16,2359833.74
1500076800,2017-07-15 00:00:00,EOS/USD,1.519,1.527,1.285,1.3,3418762.14,2502381.76
1499990400,2017-07-14 00:00:00,EOS/USD,1.644,1.7,1.451,1.519,2736935.68,1767454.88
1499904000,2017-07-13 00:00:00,EOS/USD,1.985,1.988,1.605,1.644,2797482.89,1585475.9
1499817600,2017-07-12 00:00:00,EOS/USD,1.5,2.05,1.398,1.985,4969172.02,2894801.08
1499731200,2017-07-11 00:00:00,EOS/USD,1.602,1.78,1.356,1.5,7535384.35,4884372.9
1499644800,2017-07-10 00:00:00,EOS/USD,2.206,2.275,1.234,1.602,6596473.76,3551703.45
1499558400,2017-07-09 00:00:00,EOS/USD,2.396,2.549,2.12,2.206,4264888.13,1854079.7
1499472000,2017-07-08 00:00:00,EOS/USD,2.66,2.76,2.01,2.396,7047325.22,2988652.4
1499385600,2017-07-07 00:00:00,EOS/USD,3.25,3.321,2.6,2.66,5697200.37,2013861.37
1499299200,2017-07-06 00:00:00,EOS/USD,2.832,3.53,2.822,3.25,7503183.57,2297424.38
1499212800,2017-07-05 00:00:00,EOS/USD,3.12,3.312,2.6,2.832,5633285.0,1953777.03
1499126400,2017-07-04 00:00:00,EOS/USD,4.017,4.2,2.55,3.12,12411215.52,3782379.14
1499040000,2017-07-03 00:00:00,EOS/USD,2.91,5.48,2.41,4.017,13690188.3,3291282.55
1498953600,2017-07-02 00:00:00,EOS/USD,1.135,3.298,0.9406,2.91,5030766.82,2671308.46
1498867200,2017-07-01 00:00:00,EOS/USD,1.5,1.648,1.06,1.135,287761.23,214636.57
